Name,Address,Signal Level,X,Y,MAC,Location
BPGC-NAB,70:EA:1A:22:AC:00,-67,31,23,124150763138048,3123
BPGC-NAB,70:EA:1A:22:96:00,-79,31,23,124150763132416,3123
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-93,31,23,190090214554142,3123
BPGC-NAB,70:EA:1A:22:9B:E0,-94,31,23,124150763133920,3123
BPGC-NAB,70:EA:1A:22:9B:80,-93,31,23,124150763133824,3123
BPGC-NAB,08:4F:A9:39:6A:40,-81,31,23,9138234550848,3123
BPGC-NAB,70:EA:1A:22:87:60,-83,31,23,124150763128672,3123
BPGC-NAB,08:4F:A9:39:68:40,-85,31,23,9138234550336,3123
BPGC-NAB,08:4F:A9:43:38:A0,-94,31,23,9138235193504,3123
BPGC-NAB,70:EA:1A:22:8F:E0,-90,31,23,124150763130848,3123
BPGC-NAB,08:4F:A9:2D:77:40,-96,31,23,9138233767744,3123
BPGC-NAB,70:EA:1A:22:9F:E0,-95,31,23,124150763134944,3123
BPGC-NAB,70:EA:1A:22:92:40,-96,31,23,124150763131456,3123
CRT-MIFI,8C:21:A7:E1:4E:22,-96,31,23,154076178370082,3123
BPGC-NAB,70:EA:1A:22:9F:20,-94,31,23,124150763134752,3123
sks,88:63:DF:BB:74:A5,-94,31,23,149962536744101,3123
BPGC-NAB,08:4F:A9:39:68:20,-95,31,23,9138234550304,3123
BPGC-NAB,08:4F:A9:10:4B:80,-94,31,23,9138231856000,3123
BPGC-NAB,00:A3:8E:4E:29:A0,-46,25,20,702467156384,2520
BPGC-NAB,08:4F:A9:39:68:40,-47,25,20,9138234550336,2520
BPGC-NAB,70:EA:1A:22:9F:20,-52,25,20,124150763134752,2520
BPGC-NAB,08:4F:A9:30:00:00,-60,25,20,9138233933824,2520
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-68,25,20,190090214554142,2520
BPGC-NAB,08:4F:A9:2D:8A:A0,-74,25,20,9138233772704,2520
sks,88:63:DF:BB:74:A5,-59,25,20,149962536744101,2520
BPGC-NAB,08:4F:A9:39:68:20,-71,25,20,9138234550304,2520
BPGC-NAB,70:EA:1A:22:AC:00,-77,25,20,124150763138048,2520
BPGC-NAB,08:4F:A9:2D:8A:40,-71,25,20,9138233772608,2520
BPGC-NAB,00:A3:8E:60:F2:A0,-74,25,20,702468387488,2520
BPGC-NAB,70:EA:1A:22:A9:40,-79,25,20,124150763137344,2520
BPGC-NAB,70:EA:1A:22:A5:A0,-78,25,20,124150763136416,2520
BPGC-NAB,70:EA:1A:22:97:80,-83,25,20,124150763132800,2520
BPGC-NAB,08:4F:A9:39:6A:40,-84,25,20,9138234550848,2520
BPGC-NAB,70:EA:1A:22:A0:20,-88,25,20,124150763135008,2520
SAIMAA,04:95:E6:82:45:88,-94,25,20,5041863935368,2520
BPGC-NAB,70:EA:1A:22:98:20,-92,25,20,124150763132960,2520
BPGC-NAB,70:EA:1A:22:8F:E0,-96,25,20,124150763130848,2520
BPGC-NAB,A8:B4:56:CC:DE:00,-85,25,20,185492503846400,2520
BPGC-NAB,70:EA:1A:22:96:00,-87,25,20,124150763132416,2520
BPGC-NAB,70:EA:1A:22:A9:A0,-92,25,20,124150763137440,2520
BPGC-NAB,08:4F:A9:10:4B:80,-94,25,20,9138231856000,2520
BPGC-NAB,08:4F:A9:43:38:A0,-94,25,20,9138235193504,2520
BPGC-NAB,70:EA:1A:22:87:60,-97,25,20,124150763128672,2520
BPGC-NAB,70:EA:1A:22:97:80,-36,30,25,124150763132800,3025
BPGC-NAB,70:EA:1A:22:A5:A0,-52,30,25,124150763136416,3025
BPGC-NAB,70:EA:1A:22:A9:40,-60,30,25,124150763137344,3025
BPGC-NAB,70:EA:1A:22:A0:20,-59,30,25,124150763135008,3025
BPGC-NAB,70:EA:1A:22:AC:00,-58,30,25,124150763138048,3025
BPGC-NAB,08:4F:A9:39:6A:40,-68,30,25,9138234550848,3025
BPGC-NAB,70:EA:1A:22:98:20,-67,30,25,124150763132960,3025
BPGC-NAB,08:4F:A9:30:00:00,-70,30,25,9138233933824,3025
BPGC-NAB,70:EA:1A:22:96:00,-73,30,25,124150763132416,3025
BPGC-NAB,70:EA:1A:22:87:60,-70,30,25,124150763128672,3025
BPGC-NAB,00:A3:8E:60:F2:A0,-75,30,25,702468387488,3025
BPGC-NAB,A8:B4:56:CC:DE:00,-68,30,25,185492503846400,3025
BPGC-NAB,70:EA:1A:22:8F:E0,-79,30,25,124150763130848,3025
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-77,30,25,190090214554142,3025
sks,88:63:DF:BB:74:A5,-80,30,25,149962536744101,3025
BPGC-NAB,70:EA:1A:22:92:40,-81,30,25,124150763131456,3025
BPGC-NAB,00:A3:8E:4E:29:A0,-85,30,25,702467156384,3025
