Name,Address,Signal Level,X,Y,Z,MAC,Location
BPGC-NAB,70:EA:1A:22:97:80,-89,13,10,11,124150763132800,131011
BPGC-NAB,08:4F:A9:39:6A:40,-91,13,10,11,9138234550848,131011
SAIMAA,04:95:E6:82:45:88,-92,13,10,11,5041863935368,131011
BPGC-NAB,08:4F:A9:43:38:A0,-95,13,10,11,9138235193504,131011
BPGC-NAB,70:EA:1A:22:A0:20,-92,13,10,11,124150763135008,131011
BPGC-NAB,08:4F:A9:10:4B:80,-89,13,10,11,9138231856000,131011
BPGC-NAB,70:EA:1A:22:8F:E0,-95,13,10,11,124150763130848,131011
BPGC-NAB,A8:B4:56:CC:DE:00,-92,13,10,11,185492503846400,131011
TG,80:14:A8:BE:BB:28,-96,13,10,11,140826218773288,131011
BPGC-NAB,70:EA:1A:22:97:80,-41,19,14,11,124150763132800,191411
BPGC-NAB,70:EA:1A:22:A0:20,-59,19,14,11,124150763135008,191411
BPGC-NAB,A8:B4:56:CC:DE:00,-71,19,14,11,185492503846400,191411
BPGC-NAB,70:EA:1A:22:A9:40,-71,19,14,11,124150763137344,191411
BPGC-NAB,70:EA:1A:22:96:00,-74,19,14,11,124150763132416,191411
BPGC-NAB,08:4F:A9:39:6A:40,-69,19,14,11,9138234550848,191411
BPGC-NAB,08:4F:A9:30:00:00,-78,19,14,11,9138233933824,191411
BPGC-NAB,70:EA:1A:22:98:20,-78,19,14,11,124150763132960,191411
BPGC-NAB,70:EA:1A:22:AC:00,-70,19,14,11,124150763138048,191411
BPGC-NAB,70:EA:1A:22:87:60,-84,19,14,11,124150763128672,191411
BPGC-NAB,00:A3:8E:60:F2:A0,-82,19,14,11,702468387488,191411
BPGC-NAB,70:EA:1A:22:9B:E0,-92,19,14,11,124150763133920,191411
BPGC-NAB,70:EA:1A:22:8F:E0,-93,19,14,11,124150763130848,191411
BPGC-NAB,08:4F:A9:39:68:40,-86,19,14,11,9138234550336,191411
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-89,19,14,11,190090214554142,191411
sks,88:63:DF:BB:74:A5,-95,19,14,11,149962536744101,191411
SAIMAA,04:95:E6:82:45:88,-96,19,14,11,5041863935368,191411
BPGC-NAB,70:EA:1A:22:A5:A0,-63,19,14,11,124150763136416,191411
BPGC-NAB,70:EA:1A:22:9B:80,-91,19,14,11,124150763133824,191411
BPGC-NAB,08:4F:A9:43:38:A0,-94,19,14,11,9138235193504,191411
BPGC-NAB,00:A3:8E:4E:29:A0,-97,19,14,11,702467156384,191411
BPGC-NAB,08:4F:A9:2D:77:40,-96,19,14,11,9138233767744,191411
BPGC-NAB,08:4F:A9:10:4B:80,-96,19,14,11,9138231856000,191411
BPGC-NAB,70:EA:1A:22:96:A0,-97,19,14,11,124150763132576,191411
BPGC-NAB,08:4F:A9:39:6A:40,-35,19,9,11,9138234550848,19911
BPGC-NAB,08:4F:A9:30:00:00,-51,19,9,11,9138233933824,19911
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-57,19,9,11,190090214554142,19911
BPGC-NAB,08:4F:A9:39:68:40,-60,19,9,11,9138234550336,19911
sks,88:63:DF:BB:74:A5,-65,19,9,11,149962536744101,19911
BPGC-NAB,70:EA:1A:22:87:60,-75,19,9,11,124150763128672,19911
BPGC-NAB,70:EA:1A:22:97:80,-64,19,9,11,124150763132800,19911
BPGC-NAB,70:EA:1A:22:A0:20,-87,19,9,11,124150763135008,19911
BPGC-NAB,70:EA:1A:22:A5:A0,-70,19,9,11,124150763136416,19911
BPGC-NAB,70:EA:1A:22:98:20,-88,19,9,11,124150763132960,19911
BPGC-NAB,00:A3:8E:4E:29:A0,-80,19,9,11,702467156384,19911
BPGC-NAB,70:EA:1A:22:AC:00,-88,19,9,11,124150763138048,19911
BPGC-NAB,70:EA:1A:22:9F:E0,-69,19,9,11,124150763134944,19911
BPGC-NAB,70:EA:1A:22:9F:20,-89,19,9,11,124150763134752,19911
BPGC-NAB,70:EA:1A:22:9F:20,-37,10,10,11,124150763134752,101011
BPGC-NAB,08:4F:A9:30:00:00,-59,10,10,11,9138233933824,101011
BPGC-NAB,00:A3:8E:60:F2:A0,-46,10,10,11,702468387488,101011
BPGC-NAB,70:EA:1A:22:AC:00,-56,10,10,11,124150763138048,101011
BPGC-NAB,00:A3:8E:4E:29:A0,-57,10,10,11,702467156384,101011
BPGC-NAB,08:4F:A9:2D:8A:A0,-63,10,10,11,9138233772704,101011
BPGC-NAB,70:EA:1A:22:8F:E0,-63,10,10,11,124150763130848,101011
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-75,10,10,11,190090214554142,101011
BPGC-NAB,08:4F:A9:39:68:40,-57,10,10,11,9138234550336,101011
BPGC-NAB,70:EA:1A:22:A9:40,-72,10,10,11,124150763137344,101011
BPGC-NAB,70:EA:1A:22:97:80,-73,10,10,11,124150763132800,101011
BPGC-NAB,70:EA:1A:22:A9:A0,-70,10,10,11,124150763137440,101011
BPGC-NAB,08:4F:A9:2D:8A:40,-73,10,10,11,9138233772608,101011
BPGC-NAB,08:4F:A9:10:4B:80,-62,10,10,11,9138231856000,101011
BPGC-NAB,08:4F:A9:39:68:20,-70,10,10,11,9138234550304,101011
BPGC-NAB,70:EA:1A:22:A5:A0,-79,10,10,11,124150763136416,101011
BPGC-NAB,A8:B4:56:CC:DE:00,-74,10,10,11,185492503846400,101011
sks,88:63:DF:BB:74:A5,-70,10,10,11,149962536744101,101011
BPGC-NAB,08:4F:A9:43:38:A0,-89,10,10,11,9138235193504,101011
CRT-MIFI,8C:21:A7:E1:4E:22,-81,10,10,11,154076178370082,101011
BPGC-NAB,70:EA:1A:22:96:00,-71,10,10,11,124150763132416,101011
BPGC-NAB,70:EA:1A:22:98:20,-72,10,10,11,124150763132960,101011
BPGC-NAB,70:EA:1A:22:A0:20,-90,10,10,11,124150763135008,101011
BPGC-NAB,70:EA:1A:22:AC:00,-43,10,15,11,124150763138048,101511
BPGC-NAB,70:EA:1A:22:8F:E0,-64,10,15,11,124150763130848,101511
BPGC-NAB,70:EA:1A:22:A5:A0,-61,10,15,11,124150763136416,101511
BPGC-NAB,00:A3:8E:60:F2:A0,-58,10,15,11,702468387488,101511
BPGC-NAB,70:EA:1A:22:A9:40,-59,10,15,11,124150763137344,101511
BPGC-NAB,70:EA:1A:22:97:80,-62,10,15,11,124150763132800,101511
BPGC-NAB,70:EA:1A:22:9F:20,-73,10,15,11,124150763134752,101511
BPGC-NAB,70:EA:1A:22:96:00,-76,10,15,11,124150763132416,101511
BPGC-NAB,70:EA:1A:22:98:20,-78,10,15,11,124150763132960,101511
BPGC-NAB,A8:B4:56:CC:DE:00,-81,10,15,11,185492503846400,101511
BPGC-NAB,08:4F:A9:10:4B:80,-71,10,15,11,9138231856000,101511
BPGC-NAB,08:4F:A9:2D:77:40,-77,10,15,11,9138233767744,101511
BPGC-NAB,70:EA:1A:22:A0:20,-75,10,15,11,124150763135008,101511
BPGC-NAB,68:3B:78:E9:C0:E0,-77,10,15,11,114604640944352,101511
BPGC-NAB,70:EA:1A:22:A9:A0,-80,10,15,11,124150763137440,101511
BPGC-NAB,08:4F:A9:43:38:A0,-84,10,15,11,9138235193504,101511
BPGC-NAB,00:A3:8E:4E:29:A0,-91,10,15,11,702467156384,101511
BPGC-WIFI,40:01:7A:B1:00:40,-86,10,15,11,70375097565248,101511
BPGC-LT,40:01:7A:B1:00:41,-87,10,15,11,70375097565249,101511
BPGC-NAB,08:4F:A9:2D:8A:A0,-90,10,15,11,9138233772704,101511
BPGC-NAB,08:4F:A9:30:00:00,-90,10,15,11,9138233933824,101511
BPGC-NAB,08:4F:A9:39:68:40,-94,10,15,11,9138234550336,101511
sks,88:63:DF:BB:74:A5,-95,10,15,11,149962536744101,101511
BPGC-NAB,00:A3:8E:60:F2:A0,-66,10,17,11,702468387488,101711
BPGC-NAB,70:EA:1A:22:8F:E0,-72,10,17,11,124150763130848,101711
BPGC-NAB,68:3B:78:E9:C0:E0,-71,10,17,11,114604640944352,101711
BPGC-NAB,08:4F:A9:2D:77:40,-73,10,17,11,9138233767744,101711
BPGC-NAB,70:EA:1A:22:AC:00,-73,10,17,11,124150763138048,101711
BPGC-NAB,08:4F:A9:43:38:A0,-68,10,17,11,9138235193504,101711
BPGC-NAB,70:EA:1A:22:9F:20,-81,10,17,11,124150763134752,101711
BPGC-NAB,08:4F:A9:10:4B:80,-84,10,17,11,9138231856000,101711
BPGC-NAB,70:EA:1A:22:A9:40,-88,10,17,11,124150763137344,101711
BPGC-NAB,70:EA:1A:22:96:00,-94,10,17,11,124150763132416,101711
BPGC-NAB,70:EA:1A:22:A9:A0,-94,10,17,11,124150763137440,101711
BPGC-NAB,70:EA:1A:22:A5:A0,-90,10,17,11,124150763136416,101711
BPGC-NAB,70:EA:1A:22:97:80,-90,10,17,11,124150763132800,101711
BPGC-NAB,70:EA:1A:22:98:20,-94,10,17,11,124150763132960,101711
BPGC-NAB,A8:B4:56:CC:DE:00,-96,10,17,11,185492503846400,101711
BPGC-NAB,A8:B4:56:CA:8F:40,-93,10,17,11,185492503695168,101711
BPGC-NAB,70:EA:1A:22:96:20,-95,10,17,11,124150763132448,101711
BPGC-NAB,00:A3:8E:60:F2:A0,-39,10,11,11,702468387488,101111
BPGC-NAB,08:4F:A9:10:4B:80,-59,10,11,11,9138231856000,101111
BPGC-NAB,70:EA:1A:22:AC:00,-59,10,11,11,124150763138048,101111
BPGC-NAB,70:EA:1A:22:8F:E0,-65,10,11,11,124150763130848,101111
BPGC-NAB,70:EA:1A:22:96:00,-72,10,11,11,124150763132416,101111
BPGC-NAB,70:EA:1A:22:9F:20,-68,10,11,11,124150763134752,101111
BPGC-NAB,70:EA:1A:22:A9:40,-77,10,11,11,124150763137344,101111
BPGC-NAB,70:EA:1A:22:97:80,-78,10,11,11,124150763132800,101111
BPGC-NAB,70:EA:1A:22:98:20,-75,10,11,11,124150763132960,101111
BPGC-NAB,A8:B4:56:CC:DE:00,-84,10,11,11,185492503846400,101111
BPGC-NAB,70:EA:1A:22:A0:20,-77,10,11,11,124150763135008,101111
BPGC-NAB,70:EA:1A:22:A9:A0,-82,10,11,11,124150763137440,101111
BPGC-NAB,00:A3:8E:4E:29:A0,-79,10,11,11,702467156384,101111
BPGC-NAB,08:4F:A9:2D:77:40,-85,10,11,11,9138233767744,101111
BPGC-NAB,70:EA:1A:22:A5:A0,-80,10,11,11,124150763136416,101111
BPGC-NAB,08:4F:A9:2D:8A:A0,-89,10,11,11,9138233772704,101111
BPGC-NAB,08:4F:A9:30:00:00,-82,10,11,11,9138233933824,101111
BPGC-NAB,08:4F:A9:2D:8A:40,-94,10,11,11,9138233772608,101111
BPGC-NAB,08:4F:A9:39:68:40,-83,10,11,11,9138234550336,101111
BPGC-NAB,68:3B:78:E9:C0:E0,-90,10,11,11,114604640944352,101111
BPGC-NAB,08:4F:A9:39:68:20,-94,10,11,11,9138234550304,101111
sks,88:63:DF:BB:74:A5,-96,10,11,11,149962536744101,101111
BPGC-WIFI,40:01:7A:AF:D3:60,-93,10,11,11,70375097488224,101111
BPGC-NAB,70:EA:1A:22:97:80,-47,18,15,11,124150763132800,181511
BPGC-NAB,70:EA:1A:22:A5:A0,-51,18,15,11,124150763136416,181511
BPGC-NAB,70:EA:1A:22:A9:40,-66,18,15,11,124150763137344,181511
BPGC-NAB,A8:B4:56:CC:DE:00,-67,18,15,11,185492503846400,181511
BPGC-NAB,70:EA:1A:22:AC:00,-72,18,15,11,124150763138048,181511
BPGC-NAB,70:EA:1A:22:98:20,-73,18,15,11,124150763132960,181511
BPGC-NAB,70:EA:1A:22:A0:20,-74,18,15,11,124150763135008,181511
BPGC-NAB,08:4F:A9:30:00:00,-76,18,15,11,9138233933824,181511
BPGC-NAB,08:4F:A9:39:6A:40,-78,18,15,11,9138234550848,181511
BPGC-NAB,70:EA:1A:22:96:00,-81,18,15,11,124150763132416,181511
BPGC-NAB,70:EA:1A:22:87:60,-81,18,15,11,124150763128672,181511
BPGC-NAB,08:4F:A9:39:68:40,-84,18,15,11,9138234550336,181511
BPGC-NAB,00:A3:8E:4E:29:A0,-88,18,15,11,702467156384,181511
BPGC-NAB,00:A3:8E:60:F2:A0,-90,18,15,11,702468387488,181511
BPGC-NAB,70:EA:1A:22:8F:E0,-92,18,15,11,124150763130848,181511
BPGC-NAB,08:4F:A9:39:68:20,-93,18,15,11,9138234550304,181511
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-94,18,15,11,190090214554142,181511
BPGC-NAB,A8:B4:56:CA:8F:40,-94,18,15,11,185492503695168,181511
BPGC-NAB,08:4F:A9:10:4B:80,-94,18,15,11,9138231856000,181511
BPGC-NAB,70:EA:1A:22:9B:E0,-95,18,15,11,124150763133920,181511
sks,88:63:DF:BB:74:A5,-96,18,15,11,149962536744101,181511
BPGC-NAB,70:EA:1A:22:92:40,-96,18,15,11,124150763131456,181511
BPGC-NAB,70:EA:1A:22:9B:80,-96,18,15,11,124150763133824,181511
BPGC-NAB,70:EA:1A:22:9F:E0,-96,18,15,11,124150763134944,181511
BPGC-NAB,00:A3:8E:60:F2:A0,-36,10,12,11,702468387488,101211
BPGC-NAB,70:EA:1A:22:AC:00,-51,10,12,11,124150763138048,101211
BPGC-NAB,08:4F:A9:10:4B:80,-50,10,12,11,9138231856000,101211
BPGC-NAB,70:EA:1A:22:A0:20,-63,10,12,11,124150763135008,101211
BPGC-NAB,70:EA:1A:22:97:80,-62,10,12,11,124150763132800,101211
BPGC-NAB,70:EA:1A:22:9F:20,-65,10,12,11,124150763134752,101211
BPGC-NAB,70:EA:1A:22:96:00,-62,10,12,11,124150763132416,101211
BPGC-NAB,70:EA:1A:22:A5:A0,-67,10,12,11,124150763136416,101211
BPGC-NAB,70:EA:1A:22:A9:40,-66,10,12,11,124150763137344,101211
BPGC-NAB,70:EA:1A:22:98:20,-59,10,12,11,124150763132960,101211
BPGC-NAB,A8:B4:56:CC:DE:00,-72,10,12,11,185492503846400,101211
BPGC-NAB,70:EA:1A:22:A9:A0,-78,10,12,11,124150763137440,101211
BPGC-NAB,08:4F:A9:43:38:A0,-80,10,12,11,9138235193504,101211
BPGC-NAB,00:A3:8E:4E:29:A0,-83,10,12,11,702467156384,101211
sks,88:63:DF:BB:74:A5,-83,10,12,11,149962536744101,101211
BPGC-NAB,08:4F:A9:39:68:40,-77,10,12,11,9138234550336,101211
BPGC-WIFI,40:01:7A:B1:00:40,-82,10,12,11,70375097565248,101211
BPGC-NAB,08:4F:A9:39:6A:40,-52,19,12,11,9138234550848,191211
BPGC-NAB,70:EA:1A:22:97:80,-56,19,12,11,124150763132800,191211
BPGC-NAB,08:4F:A9:30:00:00,-62,19,12,11,9138233933824,191211
BPGC-NAB,70:EA:1A:22:A5:A0,-66,19,12,11,124150763136416,191211
BPGC-NAB,70:EA:1A:22:A9:40,-71,19,12,11,124150763137344,191211
BPGC-NAB,A8:B4:56:CC:DE:00,-69,19,12,11,185492503846400,191211
BPGC-NAB,70:EA:1A:22:87:60,-68,19,12,11,124150763128672,191211
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-73,19,12,11,190090214554142,191211
BPGC-NAB,70:EA:1A:22:98:20,-68,19,12,11,124150763132960,191211
BPGC-NAB,08:4F:A9:39:68:40,-69,19,12,11,9138234550336,191211
BPGC-NAB,70:EA:1A:22:AC:00,-63,19,12,11,124150763138048,191211
BPGC-NAB,70:EA:1A:22:A0:20,-66,19,12,11,124150763135008,191211
BPGC-NAB,00:A3:8E:4E:29:A0,-86,19,12,11,702467156384,191211
sks,88:63:DF:BB:74:A5,-78,19,12,11,149962536744101,191211
BPGC-NAB,70:EA:1A:22:96:00,-67,19,12,11,124150763132416,191211
BPGC-NAB,70:EA:1A:22:9F:20,-88,19,12,11,124150763134752,191211
BPGC-NAB,08:4F:A9:39:68:20,-87,19,12,11,9138234550304,191211
BPGC-NAB,00:A3:8E:60:F2:A0,-85,19,12,11,702468387488,191211
BPGC-NAB,70:EA:1A:22:92:40,-91,19,12,11,124150763131456,191211
BPGC-NAB,70:EA:1A:22:9B:E0,-96,19,12,11,124150763133920,191211
BPGC-NAB,70:EA:1A:22:9F:E0,-92,19,12,11,124150763134944,191211
BPGC-NAB,70:EA:1A:22:8F:E0,-91,19,12,11,124150763130848,191211
BPGC-NAB,08:4F:A9:10:4B:80,-94,19,12,11,9138231856000,191211
BPGC-NAB,A8:B4:56:CA:8F:40,-94,19,12,11,185492503695168,191211
BPGC-NAB,08:4F:A9:2D:77:40,-96,19,12,11,9138233767744,191211
BPGC-NAB,08:4F:A9:39:68:40,-30,16,10,11,9138234550336,161011
BPGC-NAB,00:A3:8E:4E:29:A0,-47,16,10,11,702467156384,161011
BPGC-NAB,08:4F:A9:30:00:00,-39,16,10,11,9138233933824,161011
BPGC-NAB,70:EA:1A:22:9F:20,-50,16,10,11,124150763134752,161011
sks,88:63:DF:BB:74:A5,-52,16,10,11,149962536744101,161011
BPGC-NAB,08:4F:A9:39:68:20,-62,16,10,11,9138234550304,161011
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-51,16,10,11,190090214554142,161011
BPGC-NAB,08:4F:A9:2D:8A:40,-68,16,10,11,9138233772608,161011
BPGC-NAB,70:EA:1A:22:A9:40,-75,16,10,11,124150763137344,161011
BPGC-NAB,70:EA:1A:22:A5:A0,-73,16,10,11,124150763136416,161011
BPGC-NAB,70:EA:1A:22:97:80,-78,16,10,11,124150763132800,161011
BPGC-NAB,00:A3:8E:60:F2:A0,-69,16,10,11,702468387488,161011
BPGC-NAB,A8:B4:56:CC:DE:00,-80,16,10,11,185492503846400,161011
BPGC-NAB,08:4F:A9:39:6A:40,-69,16,10,11,9138234550848,161011
BPGC-NAB,08:4F:A9:2D:8A:A0,-72,16,10,11,9138233772704,161011
BPGC-NAB,70:EA:1A:22:AC:00,-81,16,10,11,124150763138048,161011
BPGC-NAB,70:EA:1A:22:A0:20,-74,16,10,11,124150763135008,161011
BPGC-NAB,70:EA:1A:22:98:20,-83,16,10,11,124150763132960,161011
BPGC-NAB,08:4F:A9:39:6A:40,-50,20,13,11,9138234550848,201311
BPGC-NAB,70:EA:1A:22:97:80,-49,20,13,11,124150763132800,201311
BPGC-NAB,70:EA:1A:22:A5:A0,-55,20,13,11,124150763136416,201311
BPGC-NAB,70:EA:1A:22:A9:40,-63,20,13,11,124150763137344,201311
BPGC-NAB,70:EA:1A:22:A0:20,-59,20,13,11,124150763135008,201311
BPGC-NAB,70:EA:1A:22:98:20,-67,20,13,11,124150763132960,201311
BPGC-NAB,70:EA:1A:22:AC:00,-64,20,13,11,124150763138048,201311
BPGC-NAB,A8:B4:56:CC:DE:00,-64,20,13,11,185492503846400,201311
BPGC-NAB,08:4F:A9:30:00:00,-75,20,13,11,9138233933824,201311
BPGC-NAB,70:EA:1A:22:96:00,-77,20,13,11,124150763132416,201311
BPGC-NAB,70:EA:1A:22:87:60,-81,20,13,11,124150763128672,201311
BPGC-NAB,00:A3:8E:60:F2:A0,-71,20,13,11,702468387488,201311
BPGC-NAB,08:4F:A9:39:68:40,-87,20,13,11,9138234550336,201311
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-87,20,13,11,190090214554142,201311
BPGC-NAB,08:4F:A9:2D:77:40,-96,20,13,11,9138233767744,201311
BPGC-NAB,70:EA:1A:22:9B:80,-94,20,13,11,124150763133824,201311
BPGC-NAB,70:EA:1A:22:8F:E0,-91,20,13,11,124150763130848,201311
BPGC-NAB,70:EA:1A:22:9B:E0,-94,20,13,11,124150763133920,201311
sks,88:63:DF:BB:74:A5,-89,20,13,11,149962536744101,201311
BPGC-WIFI,40:01:7A:C6:A5:60,-92,20,13,11,70375098983776,201311
BPGC-NAB,70:EA:1A:22:9F:20,-92,20,13,11,124150763134752,201311
BPGC-LT,40:01:7A:C6:A5:61,-93,20,13,11,70375098983777,201311
CRT-MIFI,8C:21:A7:E1:4E:22,-91,20,13,11,154076178370082,201311
BPGC-NAB,08:4F:A9:10:4B:80,-96,20,13,11,9138231856000,201311
BPGC-NAB,00:A3:8E:4E:29:A0,-96,20,13,11,702467156384,201311
BPGC-NAB,08:4F:A9:39:68:20,-96,20,13,11,9138234550304,201311
BPGC-NAB,70:EA:1A:22:A9:40,-37,15,15,11,124150763137344,151511
BPGC-NAB,70:EA:1A:22:A5:A0,-40,15,15,11,124150763136416,151511
BPGC-NAB,70:EA:1A:22:AC:00,-54,15,15,11,124150763138048,151511
BPGC-NAB,70:EA:1A:22:97:80,-57,15,15,11,124150763132800,151511
BPGC-NAB,70:EA:1A:22:98:20,-55,15,15,11,124150763132960,151511
BPGC-NAB,70:EA:1A:22:A0:20,-62,15,15,11,124150763135008,151511
BPGC-NAB,00:A3:8E:60:F2:A0,-67,15,15,11,702468387488,151511
BPGC-NAB,A8:B4:56:CC:DE:00,-66,15,15,11,185492503846400,151511
BPGC-NAB,70:EA:1A:22:96:00,-67,15,15,11,124150763132416,151511
sks,88:63:DF:BB:74:A5,-67,15,15,11,149962536744101,151511
BPGC-NAB,08:4F:A9:2D:77:40,-70,15,15,11,9138233767744,151511
BPGC-NAB,70:EA:1A:22:87:60,-74,15,15,11,124150763128672,151511
BPGC-NAB,08:4F:A9:39:68:40,-73,15,15,11,9138234550336,151511
BPGC-NAB,68:3B:78:E9:C0:E0,-73,15,15,11,114604640944352,151511
BPGC-NAB,70:EA:1A:22:9F:20,-78,15,15,11,124150763134752,151511
BPGC-NAB,00:A3:8E:4E:29:A0,-72,15,15,11,702467156384,151511
BPGC-NAB,08:4F:A9:30:00:00,-76,15,15,11,9138233933824,151511
BPGC-NAB,70:EA:1A:22:8F:E0,-80,15,15,11,124150763130848,151511
BPGC-NAB,08:4F:A9:43:38:A0,-72,15,15,11,9138235193504,151511
BPGC-NAB,70:EA:1A:22:9B:80,-83,15,15,11,124150763133824,151511
BPGC-NAB,70:EA:1A:22:A9:A0,-83,15,15,11,124150763137440,151511
BPGC-NAB,08:4F:A9:39:68:20,-80,15,15,11,9138234550304,151511
BPGC-NAB,70:EA:1A:22:9B:E0,-82,15,15,11,124150763133920,151511
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-82,15,15,11,190090214554142,151511
BPGC-NAB,08:4F:A9:30:00:00,-34,18,10,11,9138233933824,181011
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-54,18,10,11,190090214554142,181011
BPGC-NAB,08:4F:A9:39:6A:40,-55,18,10,11,9138234550848,181011
BPGC-NAB,08:4F:A9:39:68:40,-40,18,10,11,9138234550336,181011
BPGC-NAB,70:EA:1A:22:97:80,-62,18,10,11,124150763132800,181011
BPGC-NAB,70:EA:1A:22:A5:A0,-65,18,10,11,124150763136416,181011
BPGC-NAB,70:EA:1A:22:87:60,-66,18,10,11,124150763128672,181011
BPGC-NAB,08:4F:A9:39:68:20,-63,18,10,11,9138234550304,181011
BPGC-NAB,00:A3:8E:4E:29:A0,-52,18,10,11,702467156384,181011
sks,88:63:DF:BB:74:A5,-62,18,10,11,149962536744101,181011
BPGC-NAB,70:EA:1A:22:9F:20,-58,18,10,11,124150763134752,181011
BPGC-NAB,08:4F:A9:2D:8A:40,-74,18,10,11,9138233772608,181011
BPGC-NAB,70:EA:1A:22:A9:40,-77,18,10,11,124150763137344,181011
BPGC-NAB,70:EA:1A:22:AC:00,-82,18,10,11,124150763138048,181011
BPGC-NAB,00:A3:8E:60:F2:A0,-76,18,10,11,702468387488,181011
BPGC-NAB,70:EA:1A:22:98:20,-82,18,10,11,124150763132960,181011
BPGC-NAB,70:EA:1A:22:AC:00,-38,11,15,11,124150763138048,111511
BPGC-NAB,70:EA:1A:22:97:80,-54,11,15,11,124150763132800,111511
BPGC-NAB,70:EA:1A:22:A9:40,-54,11,15,11,124150763137344,111511
BPGC-NAB,70:EA:1A:22:98:20,-58,11,15,11,124150763132960,111511
BPGC-NAB,00:A3:8E:60:F2:A0,-53,11,15,11,702468387488,111511
BPGC-NAB,70:EA:1A:22:A5:A0,-46,11,15,11,124150763136416,111511
BPGC-NAB,70:EA:1A:22:96:00,-57,11,15,11,124150763132416,111511
BPGC-NAB,70:EA:1A:22:A0:20,-71,11,15,11,124150763135008,111511
BPGC-NAB,70:EA:1A:22:8F:E0,-71,11,15,11,124150763130848,111511
BPGC-NAB,08:4F:A9:10:4B:80,-75,11,15,11,9138231856000,111511
BPGC-NAB,70:EA:1A:22:9F:20,-69,11,15,11,124150763134752,111511
BPGC-NAB,A8:B4:56:CC:DE:00,-72,11,15,11,185492503846400,111511
BPGC-NAB,08:4F:A9:2D:8A:40,-82,11,15,11,9138233772608,111511
BPGC-NAB,70:EA:1A:22:A9:A0,-71,11,15,11,124150763137440,111511
BPGC-NAB,08:4F:A9:2D:77:40,-74,11,15,11,9138233767744,111511
BPGC-NAB,08:4F:A9:43:38:A0,-75,11,15,11,9138235193504,111511
BPGC-NAB,70:EA:1A:22:87:60,-83,11,15,11,124150763128672,111511
BPGC-NAB,70:EA:1A:22:9B:E0,-87,11,15,11,124150763133920,111511
sks,88:63:DF:BB:74:A5,-81,11,15,11,149962536744101,111511
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-82,11,15,11,190090214554142,111511
BPGC-NAB,70:EA:1A:22:9F:20,-31,12,10,11,124150763134752,121011
BPGC-NAB,00:A3:8E:4E:29:A0,-45,12,10,11,702467156384,121011
BPGC-NAB,08:4F:A9:39:68:40,-54,12,10,11,9138234550336,121011
BPGC-NAB,08:4F:A9:2D:8A:40,-65,12,10,11,9138233772608,121011
sks,88:63:DF:BB:74:A5,-65,12,10,11,149962536744101,121011
BPGC-NAB,08:4F:A9:30:00:00,-58,12,10,11,9138233933824,121011
BPGC-NAB,70:EA:1A:22:AC:00,-70,12,10,11,124150763138048,121011
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-72,12,10,11,190090214554142,121011
BPGC-NAB,08:4F:A9:2D:8A:A0,-63,12,10,11,9138233772704,121011
BPGC-NAB,08:4F:A9:39:68:20,-80,12,10,11,9138234550304,121011
BPGC-NAB,70:EA:1A:22:A9:40,-78,12,10,11,124150763137344,121011
BPGC-NAB,70:EA:1A:22:97:80,-79,12,10,11,124150763132800,121011
BPGC-NAB,70:EA:1A:22:96:00,-83,12,10,11,124150763132416,121011
BPGC-NAB,00:A3:8E:60:F2:A0,-64,12,10,11,702468387488,121011
BPGC-NAB,70:EA:1A:22:98:20,-84,12,10,11,124150763132960,121011
BPGC-NAB,08:4F:A9:39:6A:40,-84,12,10,11,9138234550848,121011
BPGC-NAB,70:EA:1A:22:A5:A0,-81,12,10,11,124150763136416,121011
BPGC-NAB,A8:B4:56:CC:DE:00,-90,12,10,11,185492503846400,121011
BPGC-NAB,70:EA:1A:22:97:80,-50,21,13,11,124150763132800,211311
BPGC-NAB,A8:B4:56:CC:DE:00,-57,21,13,11,185492503846400,211311
BPGC-NAB,70:EA:1A:22:A9:40,-65,21,13,11,124150763137344,211311
BPGC-NAB,70:EA:1A:22:A5:A0,-66,21,13,11,124150763136416,211311
BPGC-NAB,70:EA:1A:22:98:20,-69,21,13,11,124150763132960,211311
BPGC-NAB,70:EA:1A:22:A0:20,-55,21,13,11,124150763135008,211311
BPGC-NAB,00:A3:8E:60:F2:A0,-79,21,13,11,702468387488,211311
BPGC-NAB,08:4F:A9:30:00:00,-80,21,13,11,9138233933824,211311
BPGC-NAB,70:EA:1A:22:AC:00,-67,21,13,11,124150763138048,211311
BPGC-NAB,70:EA:1A:22:96:00,-79,21,13,11,124150763132416,211311
