Name,Address,Company,Signal Level,Frequency,Channel,Security,Cipher,BSS Type,WPS Support,Time,Longitude,Latitude,X,Y,Z
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-69,2412,1,None,None,Infrastructure,No,11/02/2020 22:55:20,,,4,0,0
BPGC-NAB,08:4F:A9:30:00:00,,-74,2437,6,None,None,Infrastructure,No,11/02/2020 23:00:11,,,4,0,0
BPGC-NAB,08:4F:A9:10:4B:80,,-78,2462,11,None,None,Infrastructure,No,11/02/2020 22:55:21,,,4,0,0
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-78,2437,6,None,None,Infrastructure,No,11/02/2020 22:57:19,,,4,0,0
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-74,2462,11,None,None,Infrastructure,No,11/02/2020 23:00:11,,,4,0,0
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-77,2462,11,WPA2-PSK,CCMP,Infrastructure,No,11/02/2020 22:57:20,,,4,0,0
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-79,2437,6,None,None,Infrastructure,No,11/02/2020 23:00:11,,,4,0,0
BPGC-NAB,70:EA:1A:22:92:40,"Cisco Systems, Inc",-82,2412,1,None,None,Infrastructure,No,11/02/2020 22:55:20,,,4,0,0
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-81,2412,1,None,None,Infrastructure,No,11/02/2020 23:00:11,,,4,0,0
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-78,2462,11,None,None,Infrastructure,No,11/02/2020 22:57:20,,,4,0,0
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-83,2437,6,None,None,Infrastructure,No,11/02/2020 22:55:21,,,4,0,0
BPGC-WIFI,40:01:7A:B1:00:40,"Cisco Systems, Inc",-80,2462,11,None,None,Infrastructure,No,11/02/2020 23:00:11,,,4,0,0
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-75,2462,11,None,None,Infrastructure,No,11/02/2020 22:57:20,,,4,0,0
BPGC-NAB,08:4F:A9:39:68:20,,-47,2437,6,None,None,Infrastructure,No,11/02/20 11:16:03 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-52,2412,1,None,None,Infrastructure,No,11/02/20 11:13:47 PM,,,8,0,0
BPGC-NAB,08:4F:A9:2D:8A:40,,-54,2462,11,None,None,Infrastructure,No,11/02/20 11:15:48 PM,,,8,0,0
CRT-MIFI,8C:21:A7:E1:4E:22,,-63,2427,4,WPA-PSK,CCMP,Infrastructure,No,11/02/20 11:13:43 PM,,,8,0,0
BPGC-NAB,08:4F:A9:2D:8A:A0,,-67,2412,1,None,None,Infrastructure,No,11/02/20 11:15:45 PM,,,8,0,0
BPGC-NAB,08:4F:A9:30:00:00,,-71,2437,6,None,None,Infrastructure,No,11/02/20 11:13:37 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:9F:E0,"Cisco Systems, Inc",-71,2462,11,None,None,Infrastructure,No,11/02/20 11:15:45 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-76,2462,11,None,None,Infrastructure,No,11/02/20 11:13:37 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:92:40,"Cisco Systems, Inc",-67,2412,1,None,None,Infrastructure,No,11/02/20 11:15:48 PM,,,8,0,0
BPGC-NAB,08:4F:A9:39:68:40,,-73,2462,11,None,None,Infrastructure,No,11/02/20 11:13:43 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-76,2462,11,None,None,Infrastructure,No,11/02/20 11:15:43 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-80,2412,1,None,None,Infrastructure,No,11/02/20 11:16:03 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-74,2437,6,None,None,Infrastructure,No,11/02/20 11:13:47 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-85,2412,1,None,None,Infrastructure,No,11/02/20 11:13:37 PM,,,8,0,0
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-80,2412,1,None,None,Infrastructure,No,11/02/20 11:15:45 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-76,2437,6,None,None,Infrastructure,No,11/02/20 11:13:43 PM,,,8,0,0
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-74,2462,11,None,None,Infrastructure,No,11/02/20 11:13:45 PM,,,8,0,0
BPGC-NAB,08:4F:A9:10:4B:80,,-81,2462,11,None,None,Infrastructure,No,11/02/20 11:15:37 PM,,,8,0,0
BPGC-NAB,08:4F:A9:39:6A:40,,-82,2462,11,None,None,Infrastructure,No,11/02/20 11:13:45 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-89,2437,6,None,None,Infrastructure,No,11/02/20 11:13:37 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:A9:A0,"Cisco Systems, Inc",-76,2437,6,None,None,Infrastructure,No,11/02/20 11:15:48 PM,,,8,0,0
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-88,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,11/02/20 11:16:03 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:9B:80,"Cisco Systems, Inc",-96,2412,1,None,None,Infrastructure,No,11/02/20 11:13:37 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-76,2462,11,None,None,Infrastructure,No,11/02/20 11:13:47 PM,,,8,0,0
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-91,2462,11,WPA2-PSK,CCMP,Infrastructure,No,11/02/20 11:15:37 PM,,,8,0,0
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-91,2462,11,None,None,Infrastructure,No,11/02/20 11:16:03 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:9B:E0,"Cisco Systems, Inc",-94,2437,6,None,None,Infrastructure,No,11/02/20 11:13:45 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-91,2437,6,None,None,Infrastructure,No,11/02/20 11:15:45 PM,,,8,0,0
BPGC-WIFI,40:01:7A:B1:00:40,"Cisco Systems, Inc",-91,2462,11,None,None,Infrastructure,No,11/02/20 11:15:48 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:96:A0,"Cisco Systems, Inc",-94,2412,1,None,None,Infrastructure,No,11/02/20 11:16:03 PM,,,8,0,0
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-31,2462,11,None,None,Infrastructure,No,17/02/2020 00:18:31,,,7,5,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-48,2412,1,None,None,Infrastructure,No,17/02/2020 00:16:30,,,7,5,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-43,2412,1,None,None,Infrastructure,No,17/02/2020 00:18:31,,,7,5,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-52,2437,6,None,None,Infrastructure,No,17/02/2020 00:18:26,,,7,5,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-65,2437,6,None,None,Infrastructure,No,17/02/2020 00:20:29,,,7,5,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-69,2462,11,None,None,Infrastructure,No,17/02/2020 00:18:26,,,7,5,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-66,2437,6,None,None,Infrastructure,No,17/02/2020 00:21:01,,,7,5,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-59,2462,11,None,None,Infrastructure,No,17/02/2020 00:18:31,,,7,5,1
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-73,2412,1,None,None,Infrastructure,No,17/02/2020 00:18:26,,,7,5,1
BPGC-NAB,08:4F:A9:30:00:00,,-69,2437,6,None,None,Infrastructure,No,17/02/2020 00:20:31,,,7,5,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-72,2412,1,None,None,Infrastructure,No,17/02/2020 00:21:01,,,7,5,1
BPGC-NAB,08:4F:A9:39:68:40,,-74,2462,11,None,None,Infrastructure,No,17/02/2020 00:20:27,,,7,5,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-75,2462,11,WPA2-PSK,CCMP,Infrastructure,No,17/02/2020 00:21:01,,,7,5,1
BPGC-NAB,08:4F:A9:39:6A:40,,-77,2462,11,None,None,Infrastructure,No,17/02/2020 00:18:27,,,7,5,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-75,2412,1,None,None,Infrastructure,No,17/02/2020 00:20:27,,,7,5,1
BPGC-NAB,08:4F:A9:10:4B:80,,-81,2462,11,None,None,Infrastructure,No,17/02/2020 00:18:27,,,7,5,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-75,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,17/02/2020 00:20:26,,,7,5,1
BPGC-NAB,08:4F:A9:2D:8A:40,,-80,2462,11,None,None,Infrastructure,No,17/02/2020 00:18:31,,,7,5,1
BPGC-NAB,70:EA:1A:22:9F:E0,"Cisco Systems, Inc",-81,2462,11,None,None,Infrastructure,No,17/02/2020 00:20:31,,,7,5,1
BPGC-NAB,70:EA:1A:22:9B:80,"Cisco Systems, Inc",-84,2412,1,None,None,Infrastructure,No,17/02/2020 00:20:29,,,7,5,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-43,2462,11,None,None,Infrastructure,No,16/02/2020 13:25:21,,,4,0,1
BPGC-NAB,08:4F:A9:39:68:40,,-45,2462,11,None,None,Infrastructure,No,16/02/2020 13:25:25,,,4,0,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-45,2412,1,None,None,Infrastructure,No,16/02/2020 13:23:21,,,4,0,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-45,2462,11,WPA2-PSK,CCMP,Infrastructure,No,16/02/2020 13:21:22,,,4,0,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-62,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,16/02/2020 13:21:22,,,4,0,1
BPGC-NAB,08:4F:A9:2D:8A:40,,-64,2462,11,None,None,Infrastructure,No,16/02/2020 13:23:21,,,4,0,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-68,2412,1,None,None,Infrastructure,No,16/02/2020 13:25:25,,,4,0,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-74,2462,11,None,None,Infrastructure,No,16/02/2020 13:25:25,,,4,0,1
BPGC-NAB,08:4F:A9:2D:8A:A0,,-67,2412,1,None,None,Infrastructure,No,16/02/2020 13:23:18,,,4,0,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-68,2462,11,None,None,Infrastructure,No,16/02/2020 13:25:19,,,4,0,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-87,2462,11,None,None,Infrastructure,No,16/02/2020 13:23:21,,,4,0,1
BPGC-NAB,08:4F:A9:30:00:00,,-48,2437,6,None,None,Infrastructure,No,16/02/2020 13:25:18,,,4,0,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-69,2437,6,None,None,Infrastructure,No,16/02/2020 13:21:22,,,4,0,1
BPGC-NAB,08:4F:A9:39:68:20,,-68,2437,6,None,None,Infrastructure,No,16/02/2020 13:25:23,,,4,0,1
BPGC-NAB,08:4F:A9:39:6A:40,,-83,2462,11,None,None,Infrastructure,No,16/02/2020 13:21:22,,,4,0,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-83,2437,6,None,None,Infrastructure,No,16/02/2020 13:23:19,,,4,0,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-84,2437,6,None,None,Infrastructure,No,16/02/2020 13:23:19,,,4,0,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-79,2412,1,None,None,Infrastructure,No,16/02/2020 13:23:21,,,4,0,1
BPGC-NAB,08:4F:A9:10:4B:80,,-83,2462,11,None,None,Infrastructure,No,16/02/2020 13:25:19,,,4,0,1
BPGC-NAB,08:4F:A9:30:00:00,,-42,2437,6,None,None,Infrastructure,No,16/02/2020 13:48:38,,,9,1,1
BPGC-NAB,08:4F:A9:39:6A:40,,-43,2462,11,None,None,Infrastructure,No,16/02/2020 13:44:41,,,9,1,1
BPGC-NAB,08:4F:A9:39:68:40,,-56,2462,11,None,None,Infrastructure,No,16/02/2020 13:44:39,,,9,1,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-62,2462,11,WPA2-PSK,CCMP,Infrastructure,No,16/02/2020 13:48:36,,,9,1,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-59,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,16/02/2020 13:48:36,,,9,1,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-63,2462,11,None,None,Infrastructure,No,16/02/2020 13:46:41,,,9,1,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-53,2412,1,None,None,Infrastructure,No,16/02/2020 13:48:36,,,9,1,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-73,2412,1,None,None,Infrastructure,No,16/02/2020 13:49:06,,,9,1,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-76,2412,1,None,None,Infrastructure,No,16/02/2020 13:49:06,,,9,1,1
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-61,2412,1,None,None,Infrastructure,No,16/02/2020 13:44:39,,,9,1,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-70,2462,11,None,None,Infrastructure,No,16/02/2020 13:49:06,,,9,1,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-85,2462,11,None,None,Infrastructure,No,16/02/2020 13:44:39,,,9,1,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-77,2462,11,None,None,Infrastructure,No,16/02/2020 13:46:38,,,9,1,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-77,2437,6,None,None,Infrastructure,No,16/02/2020 13:46:36,,,9,1,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-83,2437,6,None,None,Infrastructure,No,16/02/2020 13:46:36,,,9,1,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-75,2437,6,None,None,Infrastructure,No,16/02/2020 13:46:40,,,9,1,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-78,2412,1,None,None,Infrastructure,No,16/02/2020 13:49:06,,,9,1,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-54,2412,1,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-67,2462,11,None,None,Infrastructure,No,16/02/20 01:58:25 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-68,2412,1,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-68,2462,11,None,None,Infrastructure,No,16/02/20 02:00:08 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-74,2412,1,None,None,Infrastructure,No,16/02/20 01:58:25 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-63,2437,6,None,None,Infrastructure,No,16/02/20 02:00:08 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-69,2437,6,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-73,2437,6,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,08:4F:A9:39:6A:40,,-81,2462,11,None,None,Infrastructure,No,16/02/20 01:58:25 PM,,,11,5,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-81,2462,11,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,08:4F:A9:39:68:40,,-92,2462,11,None,None,Infrastructure,No,16/02/20 01:58:25 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:92:40,"Cisco Systems, Inc",-94,2412,1,None,None,Infrastructure,No,16/02/20 01:58:25 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-83,2412,1,None,None,Infrastructure,No,16/02/20 02:00:08 PM,,,11,5,1
BPGC-NAB,08:4F:A9:30:00:00,,-81,2437,6,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,Hewlett Packard,-90,2437,6,WPA2-PSK,CCMP,Infrastructure,Yes,16/02/20 01:58:29 PM,,,11,5,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-89,2462,11,WPA2-PSK,CCMP,Infrastructure,No,16/02/20 01:58:29 PM,,,11,5,1
BPGC-NAB,08:4F:A9:43:38:A0,,-92,2437,6,None,None,Infrastructure,No,16/02/20 02:00:08 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:9F:E0,"Cisco Systems, Inc",-94,2462,11,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,68:3B:78:E9:C0:E0,,-95,2462,11,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:9B:80,"Cisco Systems, Inc",-96,2412,1,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-97,2437,6,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,08:4F:A9:10:4B:80,,-97,2462,11,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,08:4F:A9:2D:77:40,,-98,2412,1,None,None,Infrastructure,No,16/02/20 01:58:27 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:9B:E0,"Cisco Systems, Inc",-94,2437,6,None,None,Infrastructure,No,16/02/20 02:00:08 PM,,,11,5,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-96,2412,1,None,None,Infrastructure,No,16/02/20 02:00:08 PM,,,11,5,1
CRT-MIFI,8C:21:A7:E1:4E:22,,-95,2427,4,WPA-PSK,CCMP,Infrastructure,No,16/02/20 02:00:08 PM,,,11,5,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-49,2412,1,None,None,Infrastructure,No,17/02/20 12:25:42 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-56,2412,1,None,None,Infrastructure,No,17/02/20 12:24:44 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-58,2437,6,None,None,Infrastructure,No,17/02/20 12:24:44 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-58,2462,11,None,None,Infrastructure,No,17/02/20 12:26:40 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-67,2437,6,None,None,Infrastructure,No,17/02/20 12:24:44 AM,,,4,5,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-69,2462,11,None,None,Infrastructure,No,17/02/20 12:24:44 AM,,,4,5,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-69,2462,11,None,None,Infrastructure,No,17/02/20 12:26:40 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-77,2437,6,None,None,Infrastructure,No,17/02/20 12:28:20 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-74,2412,1,None,None,Infrastructure,No,17/02/20 12:28:20 AM,,,4,5,1
BPGC-NAB,08:4F:A9:2D:77:40,,-77,2412,1,None,None,Infrastructure,No,17/02/20 12:26:42 AM,,,4,5,1
BPGC-NAB,08:4F:A9:30:00:00,,-87,2437,6,None,None,Infrastructure,No,17/02/20 12:24:43 AM,,,4,5,1
BPGC-NAB,08:4F:A9:39:68:40,,-80,2462,11,None,None,Infrastructure,No,17/02/20 12:26:42 AM,,,4,5,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-81,2462,11,WPA2-PSK,CCMP,Infrastructure,No,17/02/20 12:28:20 AM,,,4,5,1
BPGC-NAB,08:4F:A9:43:38:A0,,-74,2437,6,None,None,Infrastructure,No,17/02/20 12:26:44 AM,,,4,5,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-80,2412,1,None,None,Infrastructure,No,17/02/20 12:25:42 AM,,,4,5,1
BPGC-NAB,08:4F:A9:10:4B:80,,-86,2462,11,None,None,Infrastructure,No,17/02/20 12:28:20 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-86,2437,6,None,None,Infrastructure,No,17/02/20 12:25:42 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-81,2462,11,None,None,Infrastructure,No,17/02/20 12:24:44 AM,,,4,5,1
BPGC-NAB,68:3B:78:E9:C0:E0,,-82,2462,11,None,None,Infrastructure,No,17/02/20 12:24:44 AM,,,4,5,1
BPGC-NAB,08:4F:A9:2D:8A:A0,,-93,2412,1,None,None,Infrastructure,No,17/02/20 12:24:43 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:9B:E0,"Cisco Systems, Inc",-91,2437,6,None,None,Infrastructure,No,17/02/20 12:26:44 AM,,,4,5,1
BPGC-NAB,08:4F:A9:2D:8A:40,,-92,2462,11,None,None,Infrastructure,No,17/02/20 12:24:44 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-89,2412,1,None,None,Infrastructure,No,17/02/20 12:24:44 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:9B:80,"Cisco Systems, Inc",-93,2412,1,None,None,Infrastructure,No,17/02/20 12:25:42 AM,,,4,5,1
BPGC-NAB,08:4F:A9:39:68:20,,-89,2437,6,None,None,Infrastructure,No,17/02/20 12:25:42 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:A9:A0,"Cisco Systems, Inc",-97,2437,6,None,None,Infrastructure,No,17/02/20 12:28:20 AM,,,4,5,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-33,2437,6,None,None,Infrastructure,No,17/02/2020 00:40:01,,,0,4,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-45,2462,11,None,None,Infrastructure,No,17/02/2020 00:39:46,,,0,4,1
BPGC-NAB,70:EA:1A:22:A5:A0,"Cisco Systems, Inc",-55,2462,11,None,None,Infrastructure,No,17/02/2020 00:35:24,,,0,4,1
BPGC-NAB,70:EA:1A:22:A9:40,"Cisco Systems, Inc",-57,2412,1,None,None,Infrastructure,No,17/02/2020 00:39:46,,,0,4,1
BPGC-NAB,70:EA:1A:22:97:80,"Cisco Systems, Inc",-54,2412,1,None,None,Infrastructure,No,17/02/2020 00:39:46,,,0,4,1
BPGC-NAB,70:EA:1A:22:98:20,"Cisco Systems, Inc",-63,2437,6,None,None,Infrastructure,No,17/02/2020 00:38:50,,,0,4,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-68,2462,11,None,None,Infrastructure,No,17/02/2020 00:38:48,,,0,4,1
BPGC-NAB,70:EA:1A:22:96:00,"Cisco Systems, Inc",-68,2412,1,None,None,Infrastructure,No,17/02/2020 00:40:07,,,0,4,1
BPGC-NAB,A8:B4:56:CC:DE:00,"Cisco Systems, Inc",-64,2462,11,None,None,Infrastructure,No,17/02/2020 00:40:07,,,0,4,1
BPGC-NAB,08:4F:A9:10:4B:80,,-66,2462,11,None,None,Infrastructure,No,17/02/2020 00:38:50,,,0,4,1
sks,88:63:DF:BB:74:A5,"Apple, Inc.",-81,2462,11,WPA2-PSK,CCMP,Infrastructure,No,17/02/2020 00:38:50,,,0,4,1
BPGC-NAB,08:4F:A9:2D:8A:40,,-82,2462,11,None,None,Infrastructure,No,17/02/2020 00:35:24,,,0,4,1
BPGC-NAB,70:EA:1A:22:8F:E0,"Cisco Systems, Inc",-63,2437,6,None,None,Infrastructure,No,17/02/2020 00:37:45,,,0,4,1
BPGC-NAB,70:EA:1A:22:A0:20,"Cisco Systems, Inc",-63,2437,6,None,None,Infrastructure,No,17/02/2020 00:39:46,,,0,4,1
BPGC-NAB,70:EA:1A:22:A9:A0,"Cisco Systems, Inc",-69,2437,6,None,None,Infrastructure,No,17/02/2020 00:39:22,,,0,4,1
BPGC-WIFI,40:01:7A:B1:00:40,"Cisco Systems, Inc",-81,2437,6,None,None,Infrastructure,No,17/02/2020 00:37:22,,,0,4,1
BPGC-LT,40:01:7A:B1:00:41,"Cisco Systems, Inc",-83,2437,6,WPA-PSK + WPA2-PSK,TKIP + CCMP,Infrastructure,No,17/02/2020 00:36:50,,,0,4,1
BPGC-NAB,08:4F:A9:43:38:A0,,-75,2437,6,None,None,Infrastructure,No,17/02/2020 00:37:45,,,0,4,1
BPGC-NAB,08:4F:A9:30:00:00,,-83,2437,6,None,None,Infrastructure,No,17/02/2020 00:37:45,,,0,4,1
BPGC-NAB,70:EA:1A:22:87:60,"Cisco Systems, Inc",-85,2412,1,None,None,Infrastructure,No,17/02/2020 00:38:48,,,0,4,1
BPGC-NAB,08:4F:A9:2D:8A:A0,,-82,2412,1,None,None,Infrastructure,No,17/02/2020 00:39:46,,,0,4,1
BPGC-NAB,08:4F:A9:39:68:20,,-82,2437,6,None,None,Infrastructure,No,17/02/2020 00:39:46,,,0,4,1
BPGC-NAB,70:EA:1A:22:9F:20,"Cisco Systems, Inc",-46,2462,11,None,None,Infrastructure,No,16/02/20 01:09:47 PM,,,1,0,1
BPGC-NAB,00:A3:8E:4E:29:A0,"Cisco Systems, Inc",-59,2412,1,None,None,Infrastructure,No,16/02/20 01:12:52 PM,,,1,0,1
BPGC-NAB,08:4F:A9:2D:8A:A0,,-67,2412,1,None,None,Infrastructure,No,16/02/20 01:08:53 PM,,,1,0,1
BPGC-NAB,70:EA:1A:22:AC:00,"Cisco Systems, Inc",-70,2437,6,None,None,Infrastructure,No,16/02/20 01:10:54 PM,,,1,0,1
BPGC-NAB,00:A3:8E:60:F2:A0,"Cisco Systems, Inc",-65,2462,11,None,None,Infrastructure,No,16/02/20 01:12:54 PM,,,1,0,1
BPGC-NAB,08:4F:A9:39:68:40,,-62,2462,11,None,None,Infrastructure,No,16/02/20 01:12:47 PM,,,1,0,1
