Name,Address,Signal Level,Frequency,Channel,Time,X,Y,Z,MAC,Final
BPGC-NAB,08:4F:A9:10:4B:80,-81,2462,11,12/02/20 10:13:12 PM,11,2,0,9138231856000,91382318560001120
BPGC-WIFI,40:01:7A:01:B8:80,-79,2412,1,12/02/20 10:14:07 PM,11,2,0,70375086078080,703750860780801120
BPGC-NAB,70:EA:1A:22:9F:80,-79,2462,11,12/02/20 10:13:38 PM,11,2,0,124150763134848,1241507631348481120
BPGC-NAB,08:4F:A9:39:68:20,-86,2437,6,12/02/20 10:14:13 PM,11,2,0,9138234550304,91382345503041120
BPGC-NAB,70:EA:1A:22:9F:20,-89,2462,11,12/02/20 10:09:39 PM,11,2,0,124150763134752,1241507631347521120
BPGC-NAB,08:4F:A9:39:6A:40,-92,2462,11,12/02/20 10:11:02 PM,11,2,0,9138234550848,91382345508481120
BPGC-WIFI,40:01:7A:C6:A5:60,-87,2462,11,12/02/20 10:13:12 PM,11,2,0,70375098983776,703750989837761120
BPGC-NAB,70:EA:1A:22:9F:E0,-85,2462,11,12/02/20 10:14:13 PM,11,2,0,124150763134944,1241507631349441120
BPGC-WIFI,40:01:7A:01:B8:8F,-96,5280,56,12/02/20 10:11:02 PM,11,2,0,70375086078095,703750860780951120
BPGC-NAB,70:EA:1A:22:96:A0,-94,2412,1,12/02/20 10:13:12 PM,11,2,0,124150763132576,1241507631325761120
BPGC-NAB,70:EA:1A:22:92:40,-87,2412,1,12/02/20 10:13:12 PM,11,2,0,124150763131456,1241507631314561120
BPGC-WIFI,40:01:7A:AF:D3:60,-94,2437,6,12/02/20 10:13:12 PM,11,2,0,70375097488224,703750974882241120
BPGC-NAB,08:4F:A9:2D:8A:40,-96,2462,11,12/02/20 10:13:12 PM,11,2,0,9138233772608,91382337726081120
BPGC-NAB,70:EA:1A:22:A0:20,-37,2437,6,12/02/20 10:30:44 PM,9,4,0,124150763135008,124150763135008940
BPGC-NAB,A8:B4:56:CC:DE:00,-48,2462,11,12/02/20 10:28:44 PM,9,4,0,185492503846400,185492503846400940
BPGC-NAB,70:EA:1A:22:87:60,-63,2412,1,12/02/20 10:28:12 PM,9,4,0,124150763128672,124150763128672940
BPGC-NAB,70:EA:1A:22:98:20,-66,2437,6,12/02/20 10:31:22 PM,9,4,0,124150763132960,124150763132960940
BPGC-NAB,70:EA:1A:22:92:40,-69,2412,1,12/02/20 10:28:12 PM,9,4,0,124150763131456,124150763131456940
BPGC-NAB,70:EA:1A:22:A9:40,-70,2462,11,12/02/20 10:30:44 PM,9,4,0,124150763137344,124150763137344940
BPGC-NAB,08:4F:A9:39:68:20,-80,2437,6,12/02/20 10:28:12 PM,9,4,0,9138234550304,9138234550304940
BPGC-NAB,70:EA:1A:22:8F:E0,-81,2437,6,12/02/20 10:28:12 PM,9,4,0,124150763130848,124150763130848940
BPGC-NAB,70:EA:1A:22:AC:00,-80,2437,6,12/02/20 10:30:44 PM,9,4,0,124150763138048,124150763138048940
bhikkhu,60:6D:C7:A3:30:E3,-88,2412,1,12/02/20 10:28:44 PM,9,4,0,106024617062627,106024617062627940
BPGC-NAB,08:4F:A9:39:6A:40,-92,2462,11,12/02/20 10:28:12 PM,9,4,0,9138234550848,9138234550848940
BPGC-WIFI,40:01:7A:01:B8:80,-82,2412,1,12/02/20 10:31:22 PM,9,4,0,70375086078080,70375086078080940
BPGC-NAB,08:4F:A9:30:00:00,-89,2437,6,12/02/20 10:30:44 PM,9,4,0,9138233933824,9138233933824940
BPGC-NAB,70:EA:1A:22:A5:A0,-67,2462,11,12/02/20 10:28:44 PM,9,4,0,124150763136416,124150763136416940
BPGC-NAB,70:EA:1A:22:97:80,-68,2412,1,12/02/20 10:28:44 PM,9,4,0,124150763132800,124150763132800940
BPGC-NAB,70:EA:1A:22:96:00,-69,2412,1,12/02/20 10:28:44 PM,9,4,0,124150763132416,124150763132416940
BPGC-NAB,70:EA:1A:22:9B:E0,-87,2437,6,12/02/20 10:31:22 PM,9,4,0,124150763133920,124150763133920940
BPGC-NAB,70:EA:1A:22:9F:E0,-88,2462,11,12/02/20 10:31:22 PM,9,4,0,124150763134944,124150763134944940
BPGC-NAB,08:4F:A9:39:68:40,-92,2462,11,12/02/20 10:28:44 PM,9,4,0,9138234550336,9138234550336940
BPGC-NAB,70:EA:1A:22:96:A0,-94,2412,1,12/02/20 10:28:44 PM,9,4,0,124150763132576,124150763132576940
BPGC-NAB,00:A3:8E:60:F2:A0,-73,2462,11,12/02/20 10:30:44 PM,9,4,0,702468387488,702468387488940
BPGC-NAB,70:EA:1A:22:9B:80,-86,2412,1,12/02/20 10:31:22 PM,9,4,0,124150763133824,124150763133824940
CRT-MIFI,8C:21:A7:E1:4E:22,-80,2427,4,12/02/20 10:31:22 PM,9,4,0,154076178370082,154076178370082940
BPGC-NAB,A8:B4:56:CA:8F:40,-88,2437,6,12/02/20 10:31:22 PM,9,4,0,185492503695168,185492503695168940
BPGC-NAB,08:4F:A9:10:4B:80,-89,2462,11,12/02/20 10:31:22 PM,9,4,0,9138231856000,9138231856000940
BPGC-NAB,70:EA:1A:22:9F:80,-81,2462,11,12/02/20 10:31:22 PM,9,4,0,124150763134848,124150763134848940
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-96,2437,6,12/02/20 10:31:22 PM,9,4,0,190090214554142,190090214554142940
BPGC-NAB,A8:B4:56:CC:DE:00,-48,2462,11,12/02/20 10:50:07 PM,7,4,0,185492503846400,185492503846400740
BPGC-NAB,70:EA:1A:22:A0:20,-58,2437,6,12/02/20 10:49:40 PM,7,4,0,124150763135008,124150763135008740
BPGC-NAB,70:EA:1A:22:A9:40,-58,2462,11,12/02/20 10:49:38 PM,7,4,0,124150763137344,124150763137344740
BPGC-NAB,70:EA:1A:22:A5:A0,-65,2462,11,12/02/20 10:43:49 PM,7,4,0,124150763136416,124150763136416740
BPGC-NAB,70:EA:1A:22:96:00,-64,2412,1,12/02/20 10:47:38 PM,7,4,0,124150763132416,124150763132416740
BPGC-NAB,70:EA:1A:22:97:80,-68,2412,1,12/02/20 10:47:43 PM,7,4,0,124150763132800,124150763132800740
BPGC-NAB,70:EA:1A:22:96:A0,-71,2412,1,12/02/20 10:43:51 PM,7,4,0,124150763132576,124150763132576740
BPGC-NAB,00:A3:8E:60:F2:A0,-72,2462,11,12/02/20 10:49:44 PM,7,4,0,702468387488,702468387488740
BPGC-NAB,A8:B4:56:CA:8F:40,-67,2437,6,12/02/20 10:47:40 PM,7,4,0,185492503695168,185492503695168740
BPGC-NAB,08:4F:A9:39:68:20,-70,2437,6,12/02/20 10:47:38 PM,7,4,0,9138234550304,9138234550304740
BPGC-NAB,70:EA:1A:22:8F:E0,-72,2437,6,12/02/20 10:47:38 PM,7,4,0,124150763130848,124150763130848740
BPGC-NAB,70:EA:1A:22:87:60,-67,2412,1,12/02/20 10:43:51 PM,7,4,0,124150763128672,124150763128672740
BPGC-NAB,08:4F:A9:10:4B:80,-76,2462,11,12/02/20 10:43:49 PM,7,4,0,9138231856000,9138231856000740
BPGC-NAB,70:EA:1A:22:AC:00,-68,2437,6,12/02/20 10:47:38 PM,7,4,0,124150763138048,124150763138048740
BPGC-NAB,70:EA:1A:22:9B:80,-78,2412,1,12/02/20 10:50:07 PM,7,4,0,124150763133824,124150763133824740
BPGC-NAB,08:4F:A9:39:6A:40,-87,2462,11,12/02/20 10:42:48 PM,7,4,0,9138234550848,9138234550848740
BPGC-NAB,70:EA:1A:22:92:40,-91,2412,1,12/02/20 10:47:42 PM,7,4,0,124150763131456,124150763131456740
BPGC-NAB,70:EA:1A:22:98:20,-59,2437,6,12/02/20 10:49:40 PM,7,4,0,124150763132960,124150763132960740
BPGC-NAB,08:4F:A9:2D:8A:40,-78,2462,11,12/02/20 10:47:42 PM,7,4,0,9138233772608,9138233772608740
BPGC-NAB,70:EA:1A:22:96:20,-78,2462,11,12/02/20 10:47:38 PM,7,4,0,124150763132448,124150763132448740
BPGC-NAB,08:4F:A9:30:00:00,-82,2437,6,12/02/20 10:47:42 PM,7,4,0,9138233933824,9138233933824740
BPGC-NAB,70:EA:1A:22:9B:E0,-76,2437,6,12/02/20 10:47:40 PM,7,4,0,124150763133920,124150763133920740
BPGC-NAB,08:4F:A9:2D:8A:A0,-90,2412,1,12/02/20 10:42:48 PM,7,4,0,9138233772704,9138233772704740
sks,88:63:DF:BB:74:A5,-86,2462,11,12/02/20 10:49:42 PM,7,4,0,149962536744101,149962536744101740
BPGC-WIFI,40:01:7A:B1:00:40,-91,2462,11,12/02/20 10:42:48 PM,7,4,0,70375097565248,70375097565248740
BPGC-NAB,70:EA:1A:22:9F:E0,-93,2462,11,12/02/20 10:42:48 PM,7,4,0,124150763134944,124150763134944740
BPGC-NAB,70:EA:1A:22:9F:20,-89,2462,11,12/02/20 10:47:42 PM,7,4,0,124150763134752,124150763134752740
TG,80:14:A8:BE:BB:28,-96,2412,1,12/02/20 10:49:42 PM,7,4,0,140826218773288,140826218773288740
BPGC-NAB,70:EA:1A:22:9F:80,-77,2462,11,12/02/20 10:50:07 PM,7,4,0,124150763134848,124150763134848740
BPGC-NAB,00:A3:8E:4E:29:A0,-85,2412,1,12/02/20 10:47:38 PM,7,4,0,702467156384,702467156384740
BPGC-NAB,08:4F:A9:39:68:40,-78,2462,11,12/02/20 10:47:40 PM,7,4,0,9138234550336,9138234550336740
CRT-MIFI,8C:21:A7:E1:4E:22,-96,2427,4,12/02/20 10:47:38 PM,7,4,0,154076178370082,154076178370082740
BPGC-WIFI,40:01:7A:01:B8:8F,-96,5280,56,12/02/20 10:47:40 PM,7,4,0,70375086078095,70375086078095740
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-89,2437,6,12/02/20 10:49:38 PM,7,4,0,190090214554142,190090214554142740
BPGC-WIFI,40:01:7A:AF:D3:6F,-96,5180,36,12/02/20 10:47:42 PM,7,4,0,70375097488239,70375097488239740
BPGC-WIFI,40:01:7A:C6:A5:60,-88,2462,11,12/02/20 10:49:40 PM,7,4,0,70375098983776,70375098983776740
BPGC-NAB,70:EA:1A:22:A9:A0,-89,2437,6,12/02/20 10:49:40 PM,7,4,0,124150763137440,124150763137440740
BPGC-WIFI,40:01:7A:01:B8:80,-86,2412,1,12/02/20 10:49:42 PM,7,4,0,70375086078080,70375086078080740
BPGC-NAB,08:4F:A9:2D:77:40,-96,2412,1,12/02/20 10:49:42 PM,7,4,0,9138233767744,9138233767744740
BPGC-NAB,A8:B4:56:CC:DE:00,-45,2462,11,12/02/2020 22:45:38,6,4,0,185492503846400,185492503846400640
BPGC-NAB,70:EA:1A:22:A0:20,-47,2437,6,12/02/2020 22:50:13,6,4,0,124150763135008,124150763135008640
BPGC-NAB,70:EA:1A:22:98:20,-38,2437,6,12/02/2020 22:52:15,6,4,0,124150763132960,124150763132960640
BPGC-NAB,70:EA:1A:22:9F:80,-50,2462,11,12/02/2020 22:50:13,6,4,0,124150763134848,124150763134848640
BPGC-NAB,70:EA:1A:22:97:80,-59,2412,1,12/02/2020 22:52:13,6,4,0,124150763132800,124150763132800640
BPGC-NAB,70:EA:1A:22:A5:A0,-63,2462,11,12/02/2020 22:52:15,6,4,0,124150763136416,124150763136416640
BPGC-NAB,70:EA:1A:22:96:00,-64,2412,1,12/02/2020 22:52:25,6,4,0,124150763132416,124150763132416640
BPGC-NAB,70:EA:1A:22:96:A0,-60,2412,1,12/02/2020 22:52:13,6,4,0,124150763132576,124150763132576640
BPGC-NAB,70:EA:1A:22:9B:80,-63,2412,1,12/02/2020 22:50:13,6,4,0,124150763133824,124150763133824640
BPGC-NAB,70:EA:1A:22:AC:00,-67,2437,6,12/02/2020 22:46:41,6,4,0,124150763138048,124150763138048640
BPGC-NAB,70:EA:1A:22:9B:E0,-63,2437,6,12/02/2020 22:50:13,6,4,0,124150763133920,124150763133920640
BPGC-NAB,70:EA:1A:22:96:20,-70,2462,11,12/02/2020 22:52:13,6,4,0,124150763132448,124150763132448640
BPGC-NAB,70:EA:1A:22:87:60,-72,2412,1,12/02/2020 22:52:13,6,4,0,124150763128672,124150763128672640
BPGC-NAB,08:4F:A9:10:4B:80,-77,2462,11,12/02/2020 22:45:37,6,4,0,9138231856000,9138231856000640
BPGC-NAB,A8:B4:56:CA:8F:40,-75,2437,6,12/02/2020 22:52:13,6,4,0,185492503695168,185492503695168640
BPGC-NAB,08:4F:A9:2D:8A:A0,-81,2412,1,12/02/2020 22:45:37,6,4,0,9138233772704,9138233772704640
BPGC-NAB,08:4F:A9:2D:8A:40,-68,2462,11,12/02/2020 22:52:13,6,4,0,9138233772608,9138233772608640
BPGC-NAB,70:EA:1A:22:A9:40,-55,2462,11,12/02/2020 22:52:13,6,4,0,124150763137344,124150763137344640
BPGC-NAB,08:4F:A9:39:68:20,-76,2437,6,12/02/2020 22:45:37,6,4,0,9138234550304,9138234550304640
BPGC-NAB,08:4F:A9:43:38:A0,-84,2437,6,12/02/2020 22:50:13,6,4,0,9138235193504,9138235193504640
BPGC-NAB,08:4F:A9:30:00:00,-80,2437,6,12/02/2020 22:52:13,6,4,0,9138233933824,9138233933824640
TG,80:14:A8:BE:BB:28,-81,2412,1,12/02/2020 22:46:41,6,4,0,140826218773288,140826218773288640
BPGC-NAB,00:A3:8E:4E:29:A0,-80,2412,1,12/02/2020 22:52:14,6,4,0,702467156384,702467156384640
BPGC-NAB,70:EA:1A:22:8F:E0,-78,2437,6,12/02/2020 22:52:13,6,4,0,124150763130848,124150763130848640
sks,88:63:DF:BB:74:A5,-76,2462,11,12/02/2020 22:52:25,6,4,0,149962536744101,149962536744101640
BPGC-NAB,00:A3:8E:60:F2:A0,-75,2462,11,12/02/2020 22:52:13,6,4,0,702468387488,702468387488640
BPGC-WIFI,40:01:7A:01:B8:80,-81,2412,1,12/02/2020 22:50:13,6,4,0,70375086078080,70375086078080640
BPGC-NAB,70:EA:1A:22:A5:A0,-50,2462,11,12/02/20 10:05:28 PM,9,2,0,124150763136416,124150763136416920
BPGC-NAB,70:EA:1A:22:A0:20,-53,2437,6,12/02/20 10:07:29 PM,9,2,0,124150763135008,124150763135008920
BPGC-NAB,70:EA:1A:22:87:60,-54,2412,1,12/02/20 10:04:02 PM,9,2,0,124150763128672,124150763128672920
BPGC-NAB,A8:B4:56:CC:DE:00,-44,2462,11,12/02/20 10:05:25 PM,9,2,0,185492503846400,185492503846400920
BPGC-NAB,70:EA:1A:22:97:80,-60,2412,1,12/02/20 10:03:28 PM,9,2,0,124150763132800,124150763132800920
BPGC-NAB,70:EA:1A:22:98:20,-57,2437,6,12/02/20 10:05:27 PM,9,2,0,124150763132960,124150763132960920
BPGC-NAB,70:EA:1A:22:92:40,-73,2412,1,12/02/20 10:07:25 PM,9,2,0,124150763131456,124150763131456920
BPGC-NAB,70:EA:1A:22:9F:E0,-71,2462,11,12/02/20 10:03:28 PM,9,2,0,124150763134944,124150763134944920
BPGC-NAB,70:EA:1A:22:96:00,-68,2412,1,12/02/20 10:06:20 PM,9,2,0,124150763132416,124150763132416920
BPGC-NAB,70:EA:1A:22:9F:80,-77,2462,11,12/02/20 10:06:20 PM,9,2,0,124150763134848,124150763134848920
BPGC-NAB,70:EA:1A:22:9B:E0,-81,2437,6,12/02/20 10:05:27 PM,9,2,0,124150763133920,124150763133920920
BPGC-NAB,70:EA:1A:22:8F:E0,-75,2437,6,12/02/20 10:06:20 PM,9,2,0,124150763130848,124150763130848920
BPGC-NAB,00:A3:8E:60:F2:A0,-75,2462,11,12/02/20 10:07:27 PM,9,2,0,702468387488,702468387488920
BPGC-NAB,08:4F:A9:39:68:20,-87,2437,6,12/02/20 10:06:20 PM,9,2,0,9138234550304,9138234550304920
bhikkhu,60:6D:C7:A3:30:E3,-87,2412,1,12/02/20 10:04:14 PM,9,2,0,106024617062627,106024617062627920
BPGC-NAB,70:EA:1A:22:9B:80,-80,2412,1,12/02/20 10:05:28 PM,9,2,0,124150763133824,124150763133824920
BPGC-WIFI,40:01:7A:01:B8:80,-91,2412,1,12/02/20 10:05:27 PM,9,2,0,70375086078080,70375086078080920
BPGC-NAB,08:4F:A9:10:4B:80,-86,2462,11,12/02/20 10:05:25 PM,9,2,0,9138231856000,9138231856000920
BPGC-NAB,08:4F:A9:2D:8A:40,-87,2462,11,12/02/20 10:03:28 PM,9,2,0,9138233772608,9138233772608920
BPGC-NAB,70:EA:1A:22:A9:40,-52,2462,11,12/02/20 10:04:14 PM,9,2,0,124150763137344,124150763137344920
BPGC-NAB,70:EA:1A:22:AC:00,-61,2437,6,12/02/20 10:08:05 PM,9,2,0,124150763138048,124150763138048920
BPGC-NAB,08:4F:A9:39:6A:40,-87,2462,11,12/02/20 10:03:28 PM,9,2,0,9138234550848,9138234550848920
BPGC-NAB,70:EA:1A:22:96:20,-88,2462,11,12/02/20 10:05:25 PM,9,2,0,124150763132448,124150763132448920
BPGC-NAB,08:4F:A9:39:68:40,-88,2462,11,12/02/20 10:07:25 PM,9,2,0,9138234550336,9138234550336920
BPGC-NAB,A8:B4:56:CA:8F:40,-85,2437,6,12/02/20 10:04:14 PM,9,2,0,185492503695168,185492503695168920
BPGC-WIFI,40:01:7A:C6:A5:60,-90,2462,11,12/02/20 10:04:14 PM,9,2,0,70375098983776,70375098983776920
CRT-MIFI,8C:21:A7:E1:4E:22,-94,2427,4,12/02/20 10:04:14 PM,9,2,0,154076178370082,154076178370082920
sks,88:63:DF:BB:74:A5,-95,2462,11,12/02/20 10:05:25 PM,9,2,0,149962536744101,149962536744101920
BPGC-NAB,08:4F:A9:2D:8A:A0,-97,2412,1,12/02/20 10:04:14 PM,9,2,0,9138233772704,9138233772704920
BPGC-NAB,70:EA:1A:22:96:A0,-86,2412,1,12/02/20 10:05:27 PM,9,2,0,124150763132576,124150763132576920
BPGC-NAB,00:A3:8E:4E:29:A0,-92,2412,1,12/02/20 10:07:27 PM,9,2,0,702467156384,702467156384920
TG,80:14:A8:BE:BB:28,-96,2412,1,12/02/20 10:05:27 PM,9,2,0,140826218773288,140826218773288920
BPGC-WIFI,40:01:7A:01:B8:8F,-96,5280,56,12/02/20 10:05:27 PM,9,2,0,70375086078095,70375086078095920
BPGC-NAB,08:4F:A9:43:38:A0,-93,2437,6,12/02/20 10:06:20 PM,9,2,0,9138235193504,9138235193504920
BPGC-NAB,70:EA:1A:22:9F:20,-92,2462,11,12/02/20 10:07:27 PM,9,2,0,124150763134752,124150763134752920
BPGC-NAB,70:EA:1A:22:A9:A0,-96,2437,6,12/02/20 10:07:29 PM,9,2,0,124150763137440,124150763137440920
BPGC-NAB,70:EA:1A:22:A0:20,-36,2437,6,12/02/2020 22:21:10,10,4,0,124150763135008,1241507631350081040
BPGC-NAB,A8:B4:56:CC:DE:00,-49,2462,11,12/02/2020 22:19:08,10,4,0,185492503846400,1854925038464001040
BPGC-NAB,70:EA:1A:22:97:80,-57,2412,1,12/02/2020 22:21:07,10,4,0,124150763132800,1241507631328001040
BPGC-NAB,70:EA:1A:22:A9:40,-65,2462,11,12/02/2020 22:21:56,10,4,0,124150763137344,1241507631373441040
BPGC-NAB,70:EA:1A:22:9F:80,-62,2462,11,12/02/2020 22:21:08,10,4,0,124150763134848,1241507631348481040
bhikkhu,60:6D:C7:A3:30:E3,-70,2412,1,12/02/2020 22:19:08,10,4,0,106024617062627,1060246170626271040
BPGC-NAB,70:EA:1A:22:96:00,-59,2412,1,12/02/2020 22:21:12,10,4,0,124150763132416,1241507631324161040
BPGC-NAB,70:EA:1A:22:9B:E0,-72,2437,6,12/02/2020 22:19:07,10,4,0,124150763133920,1241507631339201040
BPGC-NAB,70:EA:1A:22:AC:00,-73,2437,6,12/02/2020 22:21:08,10,4,0,124150763138048,1241507631380481040
BPGC-NAB,70:EA:1A:22:A5:A0,-55,2462,11,12/02/2020 22:21:56,10,4,0,124150763136416,1241507631364161040
BPGC-NAB,70:EA:1A:22:87:60,-67,2412,1,12/02/2020 22:21:56,10,4,0,124150763128672,1241507631286721040
BPGC-NAB,70:EA:1A:22:9B:80,-67,2412,1,12/02/2020 22:21:56,10,4,0,124150763133824,1241507631338241040
CRT-MIFI,8C:21:A7:E1:4E:22,-75,2427,4,12/02/2020 22:21:10,10,4,0,154076178370082,1540761783700821040
BPGC-NAB,00:A3:8E:60:F2:A0,-70,2462,11,12/02/2020 22:21:08,10,4,0,702468387488,7024683874881040
BPGC-NAB,70:EA:1A:22:92:40,-80,2412,1,12/02/2020 22:21:07,10,4,0,124150763131456,1241507631314561040
BPGC-NAB,08:4F:A9:39:68:40,-86,2462,11,12/02/2020 22:19:07,10,4,0,9138234550336,91382345503361040
BPGC-NAB,08:4F:A9:30:00:00,-88,2437,6,12/02/2020 22:19:07,10,4,0,9138233933824,91382339338241040
BPGC-NAB,70:EA:1A:22:98:20,-57,2437,6,12/02/2020 22:21:08,10,4,0,124150763132960,1241507631329601040
BPGC-NAB,08:4F:A9:10:4B:80,-84,2462,11,12/02/2020 22:19:08,10,4,0,9138231856000,91382318560001040
BPGC-NAB,70:EA:1A:22:8F:E0,-81,2437,6,12/02/2020 22:19:08,10,4,0,124150763130848,1241507631308481040
sks,88:63:DF:BB:74:A5,-84,2462,11,12/02/2020 22:21:10,10,4,0,149962536744101,1499625367441011040
BPGC-WIFI,40:01:7A:01:B8:80,-81,2412,1,12/02/2020 22:21:28,10,4,0,70375086078080,703750860780801040
BPGC-NAB,08:4F:A9:2D:8A:40,-87,2462,11,12/02/2020 22:21:07,10,4,0,9138233772608,91382337726081040
BPGC-NAB,70:EA:1A:22:96:20,-86,2462,11,12/02/2020 22:21:12,10,4,0,124150763132448,1241507631324481040
BPGC-NAB,70:EA:1A:22:9F:E0,-76,2462,11,12/02/2020 22:21:56,10,4,0,124150763134944,1241507631349441040
BPGC-NAB,70:EA:1A:22:98:20,-32,2437,6,12/02/2020 22:56:18,4,4,0,124150763132960,124150763132960440
BPGC-NAB,A8:B4:56:CC:DE:00,-55,2462,11,12/02/2020 22:58:05,4,4,0,185492503846400,185492503846400440
BPGC-NAB,70:EA:1A:22:96:00,-47,2412,1,12/02/2020 22:56:18,4,4,0,124150763132416,124150763132416440
BPGC-NAB,70:EA:1A:22:A5:A0,-53,2462,11,12/02/2020 22:56:18,4,4,0,124150763136416,124150763136416440
BPGC-NAB,70:EA:1A:22:A9:40,-55,2462,11,12/02/2020 22:54:19,4,4,0,124150763137344,124150763137344440
BPGC-NAB,70:EA:1A:22:AC:00,-60,2437,6,12/02/2020 22:54:19,4,4,0,124150763138048,124150763138048440
BPGC-NAB,70:EA:1A:22:A0:20,-57,2437,6,12/02/2020 22:58:05,4,4,0,124150763135008,124150763135008440
BPGC-NAB,08:4F:A9:10:4B:80,-63,2462,11,12/02/2020 22:56:18,4,4,0,9138231856000,9138231856000440
BPGC-NAB,00:A3:8E:60:F2:A0,-64,2462,11,12/02/2020 22:56:18,4,4,0,702468387488,702468387488440
BPGC-NAB,70:EA:1A:22:8F:E0,-73,2437,6,12/02/2020 22:54:19,4,4,0,124150763130848,124150763130848440
BPGC-NAB,70:EA:1A:22:9F:80,-72,2462,11,12/02/2020 22:56:18,4,4,0,124150763134848,124150763134848440
BPGC-NAB,08:4F:A9:2D:8A:A0,-74,2412,1,12/02/2020 22:54:19,4,4,0,9138233772704,9138233772704440
BPGC-NAB,70:EA:1A:22:9B:E0,-76,2437,6,12/02/2020 22:54:19,4,4,0,124150763133920,124150763133920440
BPGC-NAB,00:A3:8E:4E:29:A0,-74,2412,1,12/02/2020 22:54:19,4,4,0,702467156384,702467156384440
BPGC-NAB,08:4F:A9:2D:8A:40,-80,2462,11,12/02/2020 22:54:18,4,4,0,9138233772608,9138233772608440
BPGC-NAB,08:4F:A9:39:68:20,-81,2437,6,12/02/2020 22:54:18,4,4,0,9138234550304,9138234550304440
sks,88:63:DF:BB:74:A5,-81,2462,11,12/02/2020 22:54:19,4,4,0,149962536744101,149962536744101440
BPGC-NAB,70:EA:1A:22:97:80,-72,2412,1,12/02/2020 22:56:19,4,4,0,124150763132800,124150763132800440
BPGC-NAB,08:4F:A9:43:38:A0,-86,2437,6,12/02/2020 22:54:18,4,4,0,9138235193504,9138235193504440
BPGC-NAB,70:EA:1A:22:9F:20,-81,2462,11,12/02/2020 22:54:19,4,4,0,124150763134752,124150763134752440
BPGC-NAB,70:EA:1A:22:9B:80,-78,2412,1,12/02/2020 22:56:18,4,4,0,124150763133824,124150763133824440
BPGC-NAB,70:EA:1A:22:87:60,-82,2412,1,12/02/2020 22:56:19,4,4,0,124150763128672,124150763128672440
BPGC-NAB,A8:B4:56:CA:8F:40,-83,2437,6,12/02/2020 22:54:19,4,4,0,185492503695168,185492503695168440
BPGC-NAB,08:4F:A9:30:00:00,-83,2437,6,12/02/2020 22:56:18,4,4,0,9138233933824,9138233933824440
BPGC-NAB,70:EA:1A:22:96:A0,-78,2412,1,12/02/2020 22:56:19,4,4,0,124150763132576,124150763132576440
BPGC-NAB,70:EA:1A:22:96:20,-73,2462,11,12/02/2020 22:58:05,4,4,0,124150763132448,124150763132448440
BPGC-WIFI,40:01:7A:B1:00:40,-76,2462,11,12/02/2020 22:56:19,4,4,0,70375097565248,70375097565248440
BPGC-NAB,08:4F:A9:2D:8A:40,-39,2462,11,11/02/2020 22:55:21,4,0,0,9138233772608,9138233772608400
BPGC-NAB,08:4F:A9:39:68:20,-45,2437,6,11/02/2020 22:55:20,4,0,0,9138234550304,9138234550304400
BPGC-NAB,08:4F:A9:2D:8A:A0,-46,2412,1,11/02/2020 22:57:19,4,0,0,9138233772704,9138233772704400
CRT-MIFI,8C:21:A7:E1:4E:22,-62,2427,4,11/02/2020 22:57:19,4,0,0,154076178370082,154076178370082400
BPGC-NAB,70:EA:1A:22:A9:A0,-65,2437,6,11/02/2020 22:55:21,4,0,0,124150763137440,124150763137440400
BPGC-NAB,00:A3:8E:4E:29:A0,-67,2412,1,11/02/2020 22:57:19,4,0,0,702467156384,702467156384400
BPGC-NAB,70:EA:1A:22:96:00,-70,2412,1,11/02/2020 22:55:20,4,0,0,124150763132416,124150763132416400
BPGC-NAB,08:4F:A9:39:68:40,-63,2462,11,11/02/2020 23:00:11,4,0,0,9138234550336,9138234550336400
BPGC-NAB,70:EA:1A:22:9F:20,-66,2462,11,11/02/2020 22:55:21,4,0,0,124150763134752,124150763134752400
BPGC-NAB,70:EA:1A:22:87:60,-69,2412,1,11/02/2020 22:55:20,4,0,0,124150763128672,124150763128672400
BPGC-NAB,08:4F:A9:30:00:00,-74,2437,6,11/02/2020 23:00:11,4,0,0,9138233933824,9138233933824400
BPGC-NAB,08:4F:A9:10:4B:80,-78,2462,11,11/02/2020 22:55:21,4,0,0,9138231856000,9138231856000400
BPGC-NAB,70:EA:1A:22:98:20,-78,2437,6,11/02/2020 22:57:19,4,0,0,124150763132960,124150763132960400
BPGC-NAB,A8:B4:56:CC:DE:00,-74,2462,11,11/02/2020 23:00:11,4,0,0,185492503846400,185492503846400400
sks,88:63:DF:BB:74:A5,-77,2462,11,11/02/2020 22:57:20,4,0,0,149962536744101,149962536744101400
BPGC-NAB,70:EA:1A:22:A0:20,-79,2437,6,11/02/2020 23:00:11,4,0,0,124150763135008,124150763135008400
BPGC-NAB,70:EA:1A:22:92:40,-82,2412,1,11/02/2020 22:55:20,4,0,0,124150763131456,124150763131456400
BPGC-NAB,70:EA:1A:22:97:80,-81,2412,1,11/02/2020 23:00:11,4,0,0,124150763132800,124150763132800400
BPGC-NAB,70:EA:1A:22:A5:A0,-78,2462,11,11/02/2020 22:57:20,4,0,0,124150763136416,124150763136416400
BPGC-NAB,70:EA:1A:22:AC:00,-83,2437,6,11/02/2020 22:55:21,4,0,0,124150763138048,124150763138048400
